Search Key,Name,Description,Account Type,Account Sign,Document Controlled,Summary Level,Default Account,Parent_Value,Element Level,Operands,Show Value Condition,Title Node
4063,TASAS,TASAS,LIABILITY,CREDIT,N,Y,,406,C,,Algebraic,N
40631,LICENCIA DE APERTURA DE ESTABLECIMIENT. - Tasas por pagar,LICENCIA DE APERTURA DE ESTABLECIMIENT. - Tasas por pagar,LIABILITY,CREDIT,N,N,,4063,S,,Algebraic,N
40632,TRANSPORTE PUBLICO - Tasas por pagar,TRANSPORTE PUBLICO - Tasas por pagar,LIABILITY,CREDIT,N,N,,4063,S,,Algebraic,N
40633,ESTACIONAMIENTO DE VEHICULOS - Tasas por pagar,ESTACIONAMIENTO DE VEHICULOS - Tasas por pagar,LIABILITY,CREDIT,N,N,,4063,S,,Algebraic,N
40634,SERVICIOS PUBLICOS O ARBITRIOS - Tasas por pagar,SERVICIOS PUBLICOS O ARBITRIOS - Tasas por pagar,LIABILITY,CREDIT,N,N,,4063,S,,Algebraic,N
40635,SERVICIOS ADMINISTRATIVOS O DERECHOS - Tasas por pagar,SERVICIOS ADMINISTRATIVOS O DERECHOS - Tasas por pagar,LIABILITY,CREDIT,N,N,,4063,S,,Algebraic,N
407,ADMINISTRADORAS DE FONDO DE PENSIONES,ADMINISTRADORAS DE FONDO DE PENSIONES,LIABILITY,CREDIT,N,Y,,40,C,,Algebraic,N
4071,AFP INTEGRA,AFP INTEGRA,LIABILITY,CREDIT,N,N,,407,S,,Algebraic,N
4072,AFP PRIMA,AFP PRIMA,LIABILITY,CREDIT,N,N,,407,S,,Algebraic,N
4073,AFP PROFUTURO,AFP PROFUTURO,LIABILITY,CREDIT,N,N,,407,S,,Algebraic,N
4074,AFP HORIZONTE,AFP HORIZONTE,LIABILITY,CREDIT,N,N,,407,S,,Algebraic,N
4075,AFP HABITAT,AFP HABITAT,LIABILITY,CREDIT,N,N,,407,S,,Algebraic,N
408,EMPRESAS PRESTADORAS DE SERVIC. DE SALUD,EMPRESAS PRESTADORAS DE SERVIC. DE SALUD,LIABILITY,CREDIT,N,Y,,40,C,,Algebraic,N
4081,CUENTA PROPIA - Empresas Prestadoras de Servic de Salud,CUENTA PROPIA - Empresas Prestadoras de Servic de Salud,LIABILITY,CREDIT,N,N,,408,S,,Algebraic,N
4082,CUENTA DE TERCEROS  - Empresas Prestadoras de Servic de Salud,CUENTA DE TERCEROS  - Empresas Prestadoras de Servic de Salud,LIABILITY,CREDIT,N,N,,408,S,,Algebraic,N
409,OTROS COSTOS ADMINISTRATIVOS E INTERESES,OTROS COSTOS ADMINISTRATIVOS E INTERESES,LIABILITY,CREDIT,N,Y,,40,C,,Algebraic,N
4091,OTROS COSTOS ADMINISTRATIVOS E INTERESES,OTROS COSTOS ADMINISTRATIVOS E INTERESES,LIABILITY,CREDIT,N,N,,409,S,,Algebraic,N
41,REMUNERACIONES Y PARTICIP. POR PAGAR,REMUNERACIONES Y PARTICIP. POR PAGAR,LIABILITY,CREDIT,N,Y,,4,C,,Algebraic,N
411,REMUNERACIONES POR PAGAR,REMUNERACIONES POR PAGAR,LIABILITY,CREDIT,N,Y,,41,C,,Algebraic,N
4111,SUELDOS Y SALARIOS POR PAGAR,SUELDOS Y SALARIOS POR PAGAR,LIABILITY,CREDIT,N,N,,411,S,,Algebraic,N
4112,COMISIONES POR PAGAR,COMISIONES POR PAGAR,LIABILITY,CREDIT,N,N,,411,S,,Algebraic,N
4113,REMUNERACIONES EN ESPECIE POR PAGAR,REMUNERACIONES EN ESPECIE POR PAGAR,LIABILITY,CREDIT,N,N,,411,S,,Algebraic,N
4114,GRATIFICACIONES POR PAGAR,GRATIFICACIONES POR PAGAR,LIABILITY,CREDIT,N,N,,411,S,,Algebraic,N
4115,VACACIONES POR PAGAR,VACACIONES POR PAGAR,LIABILITY,CREDIT,N,N,,411,S,,Algebraic,N
413,PARTICIPAC. DE LOS TRAB. POR PAGAR,PARTICIPAC. DE LOS TRAB. POR PAGAR,LIABILITY,CREDIT,N,Y,,41,C,,Algebraic,N
4131,PARTICIPAC. DE LOS TRAB. POR PAGAR,PARTICIPAC. DE LOS TRAB. POR PAGAR,LIABILITY,CREDIT,N,N,,413,S,,Algebraic,N
415,BENEF. SOCIALES DE LOS TRAB. POR PAGAR,BENEF. SOCIALES DE LOS TRAB. POR PAGAR,LIABILITY,CREDIT,N,Y,,41,C,,Algebraic,N
4151,COMPENSAC.  POR TIEMPO DE SERVICIOS - Benef. sociales de los trab.,COMPENSAC.  POR TIEMPO DE SERVICIOS - Benef. sociales de los trab.,LIABILITY,CREDIT,N,N,,415,S,,Algebraic,N
4152,ADELANTO DE CTS - Benef. sociales de los trab.,ADELANTO DE CTS - Benef. sociales de los trab.,LIABILITY,CREDIT,N,N,,415,S,,Algebraic,N
4153,PENSIONES Y JUBILACIONES - Benef. sociales de los trab.,PENSIONES Y JUBILACIONES - Benef. sociales de los trab.,LIABILITY,CREDIT,N,N,,415,S,,Algebraic,N
419,OTRAS REMUNERAC. Y PARTIC. POR PAGAR,OTRAS REMUNERAC. Y PARTIC. POR PAGAR,LIABILITY,CREDIT,N,Y,,41,C,,Algebraic,N
4191,OTRAS REMUNERAC. Y PARTIC. POR PAGAR,OTRAS REMUNERAC. Y PARTIC. POR PAGAR,LIABILITY,CREDIT,N,N,,419,S,,Algebraic,N
42,CUENTAS POR PAGAR COMERC. - TERCEROS,CUENTAS POR PAGAR COMERC. - TERCEROS,LIABILITY,CREDIT,N,Y,,4,C,,Algebraic,N
421,"FACTURAS, BOLETAS Y OTROS COMPR. x PAGAR","FACTURAS, BOLETAS Y OTROS COMPR. x PAGAR",LIABILITY,CREDIT,N,Y,,42,C,,Algebraic,N
4211,FACTURAS POR PAGAR - Terceros,FACTURAS POR PAGAR - Terceros,LIABILITY,CREDIT,N,N,,421,S,,Algebraic,N
4212,"EMITIDAS - Facturas, Boletas y Otros Por Pagar - Terceros","EMITIDAS - Facturas, Boletas y Otros Por Pagar - Terceros",LIABILITY,CREDIT,N,N,V_LIABILITY_ACCT,421,S,,Algebraic,N
4213,"NO EMITIDAS - Facturas, boletas y otros por pagar","NO EMITIDAS - Facturas, boletas y otros por pagar",LIABILITY,CREDIT,N,N,,421,S,,Algebraic,N
4214,FACTURAS POR PAGAR -  IMPORTACION,FACTURAS POR PAGAR -  IMPORTACION,LIABILITY,CREDIT,N,N,,421,S,,Algebraic,N
422,ANTICIPOS OTORGADOS A PROVEEDORES,ANTICIPOS OTORGADOS A PROVEEDORES,LIABILITY,CREDIT,N,Y,,42,C,,Algebraic,N
4221,ANTICIPOS OTORGADOS A PROVEEDORES - Terceros,ANTICIPOS OTORGADOS A PROVEEDORES - Terceros,LIABILITY,CREDIT,N,N,V_PREPAYMENT_ACCT,422,S,,Algebraic,N
423,LETRAS POR PAGAR,LETRAS POR PAGAR,LIABILITY,CREDIT,N,Y,,42,C,,Algebraic,N
4231,LETRAS POR PAGAR - Terceros,LETRAS POR PAGAR - Terceros,LIABILITY,CREDIT,N,N,,423,S,,Algebraic,N
424,HONORARIOS POR PAGAR,HONORARIOS POR PAGAR,LIABILITY,CREDIT,N,Y,,42,C,,Algebraic,N
4241,HONORARIOS POR PAGAR - Terceros,HONORARIOS POR PAGAR - Terceros,LIABILITY,CREDIT,N,N,,424,S,,Algebraic,N
43,CUENTAS POR PAGAR COMERC. - RELACIONADAS,CUENTAS POR PAGAR COMERC. - RELACIONADAS,LIABILITY,CREDIT,N,Y,,4,C,,Algebraic,N
431,"FACTURAS, BOLETAS Y OTROS COMPR. x PAGAR","FACTURAS, BOLETAS Y OTROS COMPR. x PAGAR",LIABILITY,CREDIT,N,Y,,43,C,,Algebraic,N
4311,"NO EMITIDAS - Facturas, Boletas y Otros Por Pagar - Relacionadas","NO EMITIDAS - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,Y,,431,C,,Algebraic,N
43111,"MATRIZ - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","MATRIZ - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4311,S,,Algebraic,N
43112,"SUBSIDIARIAS - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","SUBSIDIARIAS - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4311,S,,Algebraic,N
43113,"ASOCIADAS - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","ASOCIADAS - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4311,S,,Algebraic,N
43114,"SUCURSALES - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","SUCURSALES - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4311,S,,Algebraic,N
43115,"OTROS - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","OTROS - No Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4311,S,,Algebraic,N
4312,"EMITIDAS - Facturas, Boletas y Otros Por Pagar - Relacionadas","EMITIDAS - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,Y,,431,C,,Algebraic,N
43121,"MATRIZ - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","MATRIZ - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4312,S,,Algebraic,N
43122,"SUBSIDIARIAS - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","SUBSIDIARIAS - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4312,S,,Algebraic,N
43123,"ASOCIADAS - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","ASOCIADAS - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4312,S,,Algebraic,N
43124,"SUCURSALES - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","SUCURSALES - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4312,S,,Algebraic,N
43125,"OTROS - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas","OTROS - Emitidas - Facturas, Boletas y Otros Por Pagar - Relacionadas",LIABILITY,CREDIT,N,N,,4312,S,,Algebraic,N
432,ANTICIPOS OTORGADOS,ANTICIPOS OTORGADOS,LIABILITY,CREDIT,N,Y,,43,C,,Algebraic,N
4321,ANTICIPOS OTORGADOS - Relacionadas,ANTICIPOS OTORGADOS - Relacionadas,LIABILITY,CREDIT,N,Y,,432,C,,Algebraic,N
43211,MATRIZ - Anticipos Otorgados - Relacionadas,MATRIZ - Anticipos Otorgados - Relacionadas,LIABILITY,CREDIT,N,N,,4321,S,,Algebraic,N
43212,SUBSIDIARIAS - Anticipos Otorgados - Relacionadas,SUBSIDIARIAS - Anticipos Otorgados - Relacionadas,LIABILITY,CREDIT,N,N,,4321,S,,Algebraic,N
43213,ASOCIADAS - Anticipos Otorgados - Relacionadas,ASOCIADAS - Anticipos Otorgados - Relacionadas,LIABILITY,CREDIT,N,N,,4321,S,,Algebraic,N
43214,SUCURSALES - Anticipos Otorgados - Relacionadas,SUCURSALES - Anticipos Otorgados - Relacionadas,LIABILITY,CREDIT,N,N,,4321,S,,Algebraic,N
43215,OTROS - Anticipos Otorgados - Relacionadas,OTROS - Anticipos Otorgados - Relacionadas,LIABILITY,CREDIT,N,N,,4321,S,,Algebraic,N
433,LETRAS POR PAGAR,LETRAS POR PAGAR,LIABILITY,CREDIT,N,Y,,43,C,,Algebraic,N
4331,LETRAS POR PAGAR - Relacionadas,LETRAS POR PAGAR - Relacionadas,LIABILITY,CREDIT,N,Y,,433,C,,Algebraic,N
43311,MATRIZ - Letras Por Pagar - Relacionadas,MATRIZ - Letras Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4331,S,,Algebraic,N
43312,SUBSIDIARIAS - Letras Por Pagar - Relacionadas,SUBSIDIARIAS - Letras Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4331,S,,Algebraic,N
43313,ASOCIADAS - Letras Por Pagar - Relacionadas,ASOCIADAS - Letras Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4331,S,,Algebraic,N
43314,SUCURSALES - Letras Por Pagar - Relacionadas,SUCURSALES - Letras Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4331,S,,Algebraic,N
43315,OTROS - Letras Por Pagar - Relacionadas,OTROS - Letras Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4331,S,,Algebraic,N
434,HONORARIOS POR PAGAR,HONORARIOS POR PAGAR,LIABILITY,CREDIT,N,Y,,43,C,,Algebraic,N
4341,HONORARIOS POR PAGAR - Relacionadas,HONORARIOS POR PAGAR - Relacionadas,LIABILITY,CREDIT,N,Y,,434,C,,Algebraic,N
43411,MATRIZ - Honorarios Por Pagar - Relacionadas,MATRIZ - Honorarios Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4341,S,,Algebraic,N
43412,SUBSIDIARIAS - Honorarios Por Pagar - Relacionadas,SUBSIDIARIAS - Honorarios Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4341,S,,Algebraic,N
43413,ASOCIADAS - Honorarios Por Pagar - Relacionadas,ASOCIADAS - Honorarios Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4341,S,,Algebraic,N
43414,SUCURSALES - Honorarios Por Pagar - Relacionadas,SUCURSALES - Honorarios Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4341,S,,Algebraic,N
43415,OTROS - Honorarios Por Pagar - Relacionadas,OTROS - Honorarios Por Pagar - Relacionadas,LIABILITY,CREDIT,N,N,,4341,S,,Algebraic,N
44,"CUENTAS. x PAGAR A  LOS ACCION.,DIREC.Y GEREN.","CUENTAS. x PAGAR A  LOS ACCION.,DIREC.Y GEREN.",LIABILITY,CREDIT,N,Y,,4,C,,Algebraic,N
441,ACCIONISTAS (O SOCIOS),ACCIONISTAS (O SOCIOS),LIABILITY,CREDIT,N,Y,,44,C,,Algebraic,N
4411,PRESTAMOS - Cuentas Por Pagar - Accionistas (O Socios),PRESTAMOS - Cuentas Por Pagar - Accionistas (O Socios),LIABILITY,CREDIT,N,N,,441,S,,Algebraic,N
4412,DIVIDENDOS - Cuentas Por Pagar - Accionistas (O Socios),DIVIDENDOS - Cuentas Por Pagar - Accionistas (O Socios),LIABILITY,CREDIT,N,N,,441,S,,Algebraic,N
4419,OTRAS CUENTAS POR PAGAR - Accionistas (O Socios),OTRAS CUENTAS POR PAGAR - Accionistas (O Socios),LIABILITY,CREDIT,N,N,,441,S,,Algebraic,N
442,DIRECTORES,DIRECTORES,LIABILITY,CREDIT,N,Y,,44,C,,Algebraic,N
4421,DIETAS - Cuentas Por Pagar,DIETAS - Cuentas Por Pagar,LIABILITY,CREDIT,N,N,,442,S,,Algebraic,N
4429,OTRAS CUENTAS POR PAGAR - Directores,OTRAS CUENTAS POR PAGAR - Directores,LIABILITY,CREDIT,N,N,,442,S,,Algebraic,N
443,GERENTES,GERENTES,LIABILITY,CREDIT,N,Y,,44,C,,Algebraic,N
4431,GERENTES - Cuentas Por Pagar,GERENTES - Cuentas Por Pagar,LIABILITY,CREDIT,N,N,,443,S,,Algebraic,N
45,OBLIGACIONES FINANCIERAS,OBLIGACIONES FINANCIERAS,LIABILITY,CREDIT,N,Y,,4,C,,Algebraic,N
451,PREST. DE INSTIT. FINANC. Y OTRAS ENTID.,PREST. DE INSTIT. FINANC. Y OTRAS ENTID.,LIABILITY,CREDIT,N,Y,,45,C,,Algebraic,N
4511,INSTITUCIONES FINANCIERAS - Obligaciones,INSTITUCIONES FINANCIERAS - Obligaciones,LIABILITY,CREDIT,N,N,,451,S,,Algebraic,N
451101,INSTITUCIONES FINANCIERAS - LEASING FINANCIERO,INSTITUCIONES FINANCIERAS - LEASING FINANCIERO,LIABILITY,CREDIT,N,N,,4511,S,,Algebraic,N
4512,OTRAS ENTIDADES - Obligaciones Financieras,OTRAS ENTIDADES - Obligaciones Financieras,LIABILITY,CREDIT,N,N,,451,S,,Algebraic,N
452,CONTRATOS DE ARRENDAMIENTO FINANCIERO,CONTRATOS DE ARRENDAMIENTO FINANCIERO,LIABILITY,CREDIT,N,Y,,45,C,,Algebraic,N
4520,LEASING BCO.CONTINENTAL Nº8100670177,LEASING BCO.CONTINENTAL Nº8100670177,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4521,LEASING BCO.CONTINENTAL Nº8100205083-19,LEASING BCO.CONTINENTAL Nº8100205083-19,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4522,LEASING BCO.SCOTIABANK Nº006363,LEASING BCO.SCOTIABANK Nº006363,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4523,LEASING BCO.HSBC Nº00509,LEASING BCO.HSBC Nº00509,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4524,LEASING AMERIKA FINANCIERA Nº0050012010,LEASING AMERIKA FINANCIERA Nº0050012010,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4525,LEASING BCO.SCOTIABANK Nº007697-0,LEASING BCO.SCOTIABANK Nº007697-0,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4526,LEASING TOTAL Nº2176/101/102/103/104,LEASING TOTAL Nº2176/101/102/103/104,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4527,LEASING BCO.CONTINENTAL Nº8100385057,LEASING BCO.CONTINENTAL Nº8100385057,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4528,LEASING BCO.CONTINENTAL Nº8100518049,LEASING BCO.CONTINENTAL Nº8100518049,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
4529,LEASING BCO .FINANCIERO 0075042016,LEASING BCO .FINANCIERO 0075042016,LIABILITY,CREDIT,N,N,,452,S,,Algebraic,N
453,OBLIGACIONES EMITIDAS,OBLIGACIONES EMITIDAS,LIABILITY,CREDIT,N,Y,,45,C,,Algebraic,N
4531,BONOS EMITIDOS - Obligaciones,BONOS EMITIDOS - Obligaciones,LIABILITY,CREDIT,N,N,,453,S,,Algebraic,N
4532,BONOS TITULIZADOS - Obligaciones Emitidas,BONOS TITULIZADOS - Obligaciones Emitidas,LIABILITY,CREDIT,N,N,,453,S,,Algebraic,N
4533,PAPELES COMERCIALES - Obligaciones Emitidas,PAPELES COMERCIALES - Obligaciones Emitidas,LIABILITY,CREDIT,N,N,,453,S,,Algebraic,N
4539,OTROS OBLIGACIONES - Obligaciones Emitidas,OTROS OBLIGACIONES - Obligaciones Emitidas,LIABILITY,CREDIT,N,N,,453,S,,Algebraic,N
454,OTROS INSTRUM. FINANC. POR PAGAR,OTROS INSTRUM. FINANC. POR PAGAR,LIABILITY,CREDIT,N,Y,,45,C,,Algebraic,N
4541,LETRAS - Otros Instrumentos Financieros Por Pagar,LETRAS - Otros Instrumentos Financieros Por Pagar,LIABILITY,CREDIT,N,N,,454,S,,Algebraic,N
4542,PAPELES COMERCIALES - Otros Instrumentos Financieros Por Pagar,PAPELES COMERCIALES - Otros Instrumentos Financieros Por Pagar,LIABILITY,CREDIT,N,N,,454,S,,Algebraic,N
4543,BONOS - Otros Instrumentos Financieros Por Pagar,BONOS - Otros Instrumentos Financieros Por Pagar,LIABILITY,CREDIT,N,N,,454,S,,Algebraic,N
4544,PAGARES - Otros Instrumentos Financieros Por Pagar,PAGARES - Otros Instrumentos Financieros Por Pagar,LIABILITY,CREDIT,N,Y,,454,C,,Algebraic,N
45441,PAGARE BCO. SCOTIABANK,PAGARE BCO. SCOTIABANK,LIABILITY,CREDIT,N,N,,4544,S,,Algebraic,N
45442,PAGARE BCO. HSBC,PAGARE BCO. HSBC,LIABILITY,CREDIT,N,N,,4544,S,,Algebraic,N
45443,PAGARE BCO. INTERBANK,PAGARE BCO. INTERBANK,LIABILITY,CREDIT,N,N,,4544,S,,Algebraic,N
45444,PAGARE BCO. FINANCIERO,PAGARE BCO. FINANCIERO,LIABILITY,CREDIT,N,N,,4544,S,,Algebraic,N
4545,FACTURAS CONFORMADAS - Otros Instrumentos Financieros Por Pagar,FACTURAS CONFORMADAS - Otros Instrumentos Financieros Por Pagar,LIABILITY,CREDIT,N,N,,454,S,,Algebraic,N
4549,OTRAS OBLIGACIONES FINANCIERAS - Otros Instrumentos Financieros Por Pagar,OTRAS OBLIGACIONES FINANCIERAS - Otros Instrumentos Financieros Por Pagar,LIABILITY,CREDIT,N,N,,454,S,,Algebraic,N
455,COSTOS DE FINANCIACION POR PAGAR,COSTOS DE FINANCIACION POR PAGAR,LIABILITY,CREDIT,N,Y,,45,C,,Algebraic,N
4551,PREST. DE INSTIT. FINANC. Y OTRAS ENTID.,PREST. DE INSTIT. FINANC. Y OTRAS ENTID.,LIABILITY,CREDIT,N,Y,,455,C,,Algebraic,N
45511,INSTITUCIONES FINANCIERAS - Costo De Financiacion Por Pagar,INSTITUCIONES FINANCIERAS - Costo De Financiacion Por Pagar,LIABILITY,CREDIT,N,N,,4551,S,,Algebraic,N
45512,OTRAS ENTIDADES - Costo De Financiacion Por Pagar,OTRAS ENTIDADES - Costo De Financiacion Por Pagar,LIABILITY,CREDIT,N,N,,4551,S,,Algebraic,N
4552,CONTRATOS DE ARRENDAMIENTO FINANCIERO - Costos De Financiacion Por Pagar,CONTRATOS DE ARRENDAMIENTO FINANCIERO - Costos De Financiacion Por Pagar,LIABILITY,CREDIT,N,N,,455,S,,Algebraic,N
4553,OBLIGACIONES EMITIDAS,OBLIGACIONES EMITIDAS,LIABILITY,CREDIT,N,Y,,455,C,,Algebraic,N
45531,BONOS EMITIDOS - Obligaciones Emitidas - Costos De Financiación Por Pagar,BONOS EMITIDOS - Obligaciones Emitidas - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4553,S,,Algebraic,N
45532,BONOS TITULIZADOS - Obligaciones Emitidas - Costos De Financiación Por Pagar,BONOS TITULIZADOS - Obligaciones Emitidas - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4553,S,,Algebraic,N
45533,PAPELES COMERCIALES -Obligaciones Emitidas - Costos De Financiación Por Pagar,PAPELES COMERCIALES -Obligaciones Emitidas - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4553,S,,Algebraic,N
45534,PAGARES - Costos De Financiación Por Pagar,PAGARES - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4553,S,,Algebraic,N
45535,FACTURAS CONFORMADAS - Costos De Financiación Por Pagar,FACTURAS CONFORMADAS - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4553,S,,Algebraic,N
45539,OTRAS OBLIGACIONES Obligaciones Emitidas - Costos De Financiación Por Pagar,OTRAS OBLIGACIONES Obligaciones Emitidas - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4553,S,,Algebraic,N
4554,OTROS INSTRUMENTOS FINANCIEROS POR PAGAR,OTROS INSTRUMENTOS FINANCIEROS POR PAGAR,LIABILITY,CREDIT,N,Y,,455,C,,Algebraic,N
45541,LETRAS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,LETRAS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4554,S,,Algebraic,N
45542,PAPELES COMERCIALES - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,PAPELES COMERCIALES - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4554,S,,Algebraic,N
45543,BONOS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,BONOS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4554,S,,Algebraic,N
45544,PAGARÉS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,PAGARÉS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4554,S,,Algebraic,N
45545,FACTURAS CONFORMADAS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,FACTURAS CONFORMADAS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación Por Pagar,LIABILITY,CREDIT,N,N,,4554,S,,Algebraic,N
45549,OTRAS OBLIGACIONES FINANCIERAS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación,OTRAS OBLIGACIONES FINANCIERAS - Otros Instrumentos Financieros Por Pagar - Costos De Financiación,LIABILITY,CREDIT,N,N,,4554,S,,Algebraic,N
456,PRESTAMOS CON COMPROMISOS DE RECOMPRA,PRESTAMOS CON COMPROMISOS DE RECOMPRA,LIABILITY,CREDIT,N,Y,,45,C,,Algebraic,N
4561,PRESTAMOS CON COMPROMISOS DE RECOMPRA,PRESTAMOS CON COMPROMISOS DE RECOMPRA,LIABILITY,CREDIT,N,N,,456,S,,Algebraic,N
46,CUENTAS POR PAGAR DIVERSAS - TERCEROS,CUENTAS POR PAGAR DIVERSAS - TERCEROS,LIABILITY,CREDIT,N,Y,,4,C,,Algebraic,N
461,RECLAMACIONES DE TERCEROS,RECLAMACIONES DE TERCEROS,LIABILITY,CREDIT,N,Y,,46,C,,Algebraic,N
4611,RECLAMACIONES DE TERCEROS - Por Pagar,RECLAMACIONES DE TERCEROS - Por Pagar,LIABILITY,CREDIT,N,N,,461,S,,Algebraic,N
46111,Reclamciones Terceros Sr- Gino Catañeda,Reclamciones Terceros Sr- Gino Catañeda,LIABILITY,CREDIT,N,N,,4611,S,,Algebraic,N
4611101,DR GINO   DSN,DR GINO   DSN,LIABILITY,CREDIT,N,N,,46111,S,,Algebraic,N
46112,Reclamaciones Terceros -Sr jose Cerna,Reclamaciones Terceros -Sr jose Cerna,LIABILITY,CREDIT,N,N,,4611,S,,Algebraic,N
46113,Reclamacines Terceros Sr  Vicko  Vojvodich,Reclamacines Terceros Sr  Vicko  Vojvodich,LIABILITY,CREDIT,N,N,,4611,S,,Algebraic,N
464,PASIVOS POR INSTRUMENTOS FINANCIEROS,PASIVOS POR INSTRUMENTOS FINANCIEROS,LIABILITY,CREDIT,N,Y,,46,C,,Algebraic,N
4641,INSTRUMENTOS FINANCIEROS PRIMARIOS - Por Pagar -Terceros,INSTRUMENTOS FINANCIEROS PRIMARIOS - Por Pagar -Terceros,LIABILITY,CREDIT,N,N,,464,S,,Algebraic,N
4642,INSTRUMENTOS FINANCIEROS DERIVADOS - Por Pagar -Terceros,INSTRUMENTOS FINANCIEROS DERIVADOS - Por Pagar -Terceros,LIABILITY,CREDIT,N,Y,,464,C,,Algebraic,N
46421,CARTERA DE NEGOCIACION  - Por Pagar -Terceros,CARTERA DE NEGOCIACION  - Por Pagar -Terceros,LIABILITY,CREDIT,N,N,,4642,S,,Algebraic,N
46422,INSTRUMENTOS DE COBERTURA  - Por Pagar -Terceros,INSTRUMENTOS DE COBERTURA  - Por Pagar -Terceros,LIABILITY,CREDIT,N,N,,4642,S,,Algebraic,N
465,PASIVOS POR COMPRA DE ACTIVOS INMOVILIZ.,PASIVOS POR COMPRA DE ACTIVOS INMOVILIZ.,LIABILITY,CREDIT,N,Y,,46,C,,Algebraic,N
4651,INVERSIONES MOBILIARIAS - Por Pagar -Terceros,INVERSIONES MOBILIARIAS - Por Pagar -Terceros,LIABILITY,CREDIT,N,N,,465,S,,Algebraic,N
